"ZIP
code [1]",Size of adjusted gross income,Number of returns [2],Number of single returns,Number of joint returns,Number of head of household returns,Number of individuals,Elderly returns,Farm returns,Unemployment compensation [9],Taxable Social Security benefits,Partnership/S-corp net income (less loss)
98665,"$25,000 under $50,000",4030,2520,670,730,6480,710,0,1090,540,80
98665,"$50,000 under $75,000",2390,1140,860,320,4560,570,0,500,410,80
98665,"$75,000 under $100,000",1630,520,960,130,3640,460,0,380,330,80
98665,"$100,000 under $200,000",2180,410,1650,100,5340,670,0,430,460,170
98665,"$200,000 or more",500,70,400,30,1220,200,0,60,110,170
,,,,,,,,,,,
98671,,11740,5180,5350,1020,22900,3380,110,2570,2230,750
98671,"$1 under $25,000",2840,2190,350,250,3360,790,0,510,260,60
98671,"$25,000 under $50,000",2420,1470,520,380,3920,570,0,690,460,80
98671,"$50,000 under $75,000",1700,750,730,200,3370,550,50,430,430,70
98671,"$75,000 under $100,000",1320,350,840,100,3040,440,0,290,340,80
98671,"$100,000 under $200,000",2520,330,2080,90,6710,740,30,540,570,230
98671,"$200,000 or more",940,90,830,0,2500,290,30,110,170,230
,,,,,,,,,,,
98672,,3610,1730,1510,310,6560,1060,60,710,660,370
98672,"$1 under $25,000",960,700,160,90,1190,230,0,150,60,30
98672,"$25,000 under $50,000",800,460,190,130,1300,200,30,220,150,30
98672,"$50,000 under $75,000",520,250,210,60,970,170,0,110,130,30
98672,"$75,000 under $100,000",390,130,230,0,820,140,0,80,100,40
98672,"$100,000 under $200,000",630,120,490,30,1540,210,30,110,150,120
98672,"$200,000 or more",310,70,230,0,740,110,0,40,70,120
,,,,,,,,,,,
98674,,6720,2840,3080,670,13810,1820,120,1480,1130,380
98674,"$1 under $25,000",1630,1190,250,160,2040,460,30,300,150,30
98674,"$25,000 under $50,000",1520,870,340,280,2660,340,0,400,270,40
98674,"$50,000 under $75,000",1090,440,490,130,2290,290,40,250,210,40
98674,"$75,000 under $100,000",780,170,540,60,2020,220,0,190,180,50
98674,"$100,000 under $200,000",1350,140,1160,40,3860,380,30,300,250,110
98674,"$200,000 or more",350,30,300,0,940,130,20,40,70,110
,,,,,,,,,,,
98675,,2740,1080,1480,150,6540,600,70,600,390,180
98675,"$1 under $25,000",580,440,100,30,670,140,0,90,50,0
98675,"$25,000 under $50,000",540,340,140,60,890,110,30,130,90,30
98675,"$50,000 under $75,000",470,180,240,40,1090,100,0,130,70,0
98675,"$75,000 under $100,000",440,70,350,20,1500,90,0,100,70,30
98675,"$100,000 under $200,000",580,50,530,0,1910,130,40,150,110,60
98675,"$200,000 or more",130,0,120,0,480,30,0,0,0,60
,,,,,,,,,,,
98682,,32380,15600,12400,3800,62920,6450,50,7460,3930,1420
98682,"$1 under $25,000",8240,6300,920,890,10520,1590,0,1580,500,160
98682,"$25,000 under $50,000",8580,5250,1630,1510,14600,1400,0,2210,1040,200
98682,"$50,000 under $75,000",5470,2320,2170,830,11420,1170,0,1280,830,190
98682,"$75,000 under $100,000",3780,940,2480,300,9310,870,0,1000,620,190
98682,"$100,000 under $200,000",5270,680,4310,240,14250,1150,50,1270,780,390
98682,"$200,000 or more",1040,110,890,30,2820,270,0,120,160,290
,,,,,,,,,,,
98683,,16760,8670,6240,1570,29880,5230,0,3220,3470,900
98683,"$1 under $25,000",4030,3130,510,330,4900,1120,0,720,380,80
98683,"$25,000 under $50,000",4040,2610,720,620,6360,900,0,1010,710,90
98683,"$50,000 under $75,000",2670,1380,930,300,4860,870,0,490,690,90
98683,"$75,000 under $100,000",1920,760,980,150,3940,730,0,350,550,100
98683,"$100,000 under $200,000",3090,640,2270,170,7320,1200,0,530,870,250
98683,"$200,000 or more",1010,150,830,0,2500,410,0,120,270,290
,,,,,,,,,,,
98684,,16410,8520,5690,1930,30000,3740,0,3630,2240,670
98684,"$1 under $25,000",4340,3240,530,510,5710,980,0,860,280,70
98684,"$25,000 under $50,000",4510,2830,810,770,7470,800,0,1160,580,90
98684,"$50,000 under $75,000",2820,1330,1060,360,5530,640,0,620,480,90
98684,"$75,000 under $100,000",1790,590,1010,160,3910,470,0,410,360,80
98684,"$100,000 under $200,000",2390,440,1820,130,5920,680,0,500,440,190
98684,"$200,000 or more",560,90,460,0,1460,170,0,80,100,150
,,,,,,,,,,,
98685,,14380,6350,6680,1150,28060,4560,30,2890,2900,1070
98685,"$1 under $25,000",3350,2710,380,210,3620,920,0,620,310,50
98685,"$25,000 under $50,000",2660,1680,540,390,4090,720,0,660,580,80
98685,"$50,000 under $75,000",1920,930,720,230,3630,700,0,370,540,90
98685,"$75,000 under $100,000",1570,450,940,150,3520,650,0,330,470,100
98685,"$100,000 under $200,000",3390,460,2770,130,8970,1150,30,720,770,340
98685,"$200,000 or more",1490,120,1330,40,4230,420,0,190,230,410
,,,,,,,,,,,
98686,,10770,5070,4650,900,20160,3250,30,2090,2170,700
98686,"$1 under $25,000",2400,1900,290,180,2710,630,0,420,210,60
98686,"$25,000 under $50,000",2330,1480,450,340,3640,560,30,570,450,70
98686,"$50,000 under $75,000",1570,820,570,160,2880,540,0,280,410,70
98686,"$75,000 under $100,000",1280,410,740,100,2760,440,0,280,340,70
98686,"$100,000 under $200,000",2370,370,1900,90,6000,810,0,440,610,210
98686,"$200,000 or more",820,90,700,30,2170,270,0,100,150,220
,,,,,,,,,,,
98801,,21090,10510,7560,2730,39160,5530,110,4940,3450,1250
98801,"$1 under $25,000",6290,4820,690,700,7830,1380,30,1160,380,110
98801,"$25,000 under $50,000",6050,3450,1090,1420,10430,1190,0,1740,900,140
98801,"$50,000 under $75,000",2960,1240,1300,360,6110,870,20,750,680,130
98801,"$75,000 under $100,000",1930,510,1270,130,4520,660,0,500,500,140
98801,"$100,000 under $200,000",2840,400,2320,90,7370,1060,30,650,770,350
98801,"$200,000 or more",1020,90,890,30,2900,370,30,140,220,380
,,,,,,,,,,,
98802,,15860,7310,6360,1990,30440,4330,110,3880,2810,940
98802,"$1 under $25,000",4500,3430,540,470,5590,1050,30,770,340,80
98802,"$25,000 under $50,000",4180,2270,870,970,7360,880,0,1200,680,100
98802,"$50,000 under $75,000",2390,890,1100,360,5130,720,30,650,570,120
98802,"$75,000 under $100,000",1740,390,1210,120,4290,580,0,500,460,120
98802,"$100,000 under $200,000",2420,260,2090,70,6430,830,50,650,600,270
98802,"$200,000 or more",630,70,550,0,1640,270,0,110,160,250
,,,,,,,,,,,
98812,,2570,1230,830,520,5380,460,50,470,240,100
98812,"$1 under $25,000",1040,780,80,180,1470,140,30,110,30,0
98812,"$25,000 under $50,000",780,330,170,290,1750,110,0,150,70,0
98812,"$50,000 under $75,000",350,100,240,50,1010,80,0,110,50,40
98812,"$75,000 under $100,000",180,0,150,0,530,50,0,60,30,0
98812,"$100,000 under $200,000",170,20,150,0,480,60,20,40,60,30
98812,"$200,000 or more",50,0,40,0,140,20,0,0,0,30
,,,,,,,,,,,
98813,,2370,1030,360,970,5350,160,0,190,80,0
98813,"$1 under $25,000",1540,830,60,640,3020,60,0,50,0,0
98813,"$25,000 under $50,000",580,160,110,310,1580,40,0,80,50,0
98813,"$50,000 under $75,000",130,40,90,20,410,20,0,30,0,0
98813,"$75,000 under $100,000",70,0,60,0,210,40,0,30,30,0
98813,"$100,000 under $200,000",50,0,40,0,130,0,0,0,0,0
98813,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
98814,,260,120,130,0,470,110,0,70,70,0
98814,"$1 under $25,000",70,50,40,0,100,30,0,0,30,0
98814,"$25,000 under $50,000",60,40,0,0,100,20,0,40,0,0
98814,"$50,000 under $75,000",40,30,20,0,80,30,0,30,20,0
98814,"$75,000 under $100,000",30,0,20,0,70,0,0,0,0,0
98814,"$100,000 under $200,000",60,0,50,0,120,30,0,0,20,0
98814,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
98815,,3580,1610,1560,380,7060,920,80,920,550,260
98815,"$1 under $25,000",1090,830,170,90,1290,240,20,190,60,20
98815,"$25,000 under $50,000",930,500,220,200,1660,210,0,280,150,30
98815,"$50,000 under $75,000",520,150,300,60,1220,150,30,180,110,40
98815,"$75,000 under $100,000",360,70,270,30,940,120,0,120,90,30
98815,"$100,000 under $200,000",520,60,460,0,1490,150,30,150,110,70
98815,"$200,000 or more",160,0,140,0,460,50,0,0,30,70
,,,,,,,,,,,
98816,,4090,1850,1690,500,7600,1480,60,880,920,410
98816,"$1 under $25,000",1180,890,130,140,1370,320,30,190,80,30
98816,"$25,000 under $50,000",1020,530,230,250,1910,240,0,300,170,30
98816,"$50,000 under $75,000",590,220,300,70,1280,220,0,160,160,50
98816,"$75,000 under $100,000",370,80,260,40,860,180,0,90,140,50
98816,"$100,000 under $200,000",610,90,500,0,1460,340,30,100,250,120
98816,"$200,000 or more",320,40,270,0,720,180,0,40,120,130
,,,,,,,,,,,
98822,,1100,480,490,110,2110,320,0,270,220,50
98822,"$1 under $25,000",300,220,50,30,390,90,0,50,30,0
98822,"$25,000 under $50,000",290,140,80,80,570,70,0,80,60,0
98822,"$50,000 under $75,000",180,70,90,0,360,50,0,50,40,0
98822,"$75,000 under $100,000",130,30,100,0,320,40,0,50,30,0
98822,"$100,000 under $200,000",160,20,140,0,390,50,0,40,60,50
98822,"$200,000 or more",40,0,30,0,80,20,0,0,0,0
,,,,,,,,,,,
98823,,5790,2670,2240,820,11750,1320,100,1090,810,250
98823,"$1 under $25,000",1800,1340,210,230,2440,340,20,220,80,0
98823,"$25,000 under $50,000",1540,770,350,400,2940,260,0,340,200,50
98823,"$50,000 under $75,000",860,340,380,120,1940,230,30,180,160,30
98823,"$75,000 under $100,000",570,130,390,40,1470,160,0,150,120,30
98823,"$100,000 under $200,000",850,90,750,30,2480,260,50,180,200,70
98823,"$200,000 or more",170,0,160,0,480,70,0,20,50,70
,,,,,,,,,,,
98826,,3950,1950,1740,210,6970,1420,30,1110,920,410
98826,"$1 under $25,000",1050,820,160,60,1220,330,0,260,110,40
98826,"$25,000 under $50,000",970,630,220,90,1470,280,0,400,200,50
98826,"$50,000 under $75,000",550,250,260,30,1000,200,0,180,170,40
98826,"$75,000 under $100,000",390,110,260,30,840,180,30,80,150,50
98826,"$100,000 under $200,000",630,90,540,0,1530,280,0,150,200,100
98826,"$200,000 or more",360,50,300,0,910,150,0,40,90,130
,,,,,,,,,,,
98827,,170,70,60,30,320,70,0,30,40,20
98827,"$1 under $25,000",60,50,30,30,90,40,0,0,0,0
98827,"$25,000 under $50,000",50,0,0,0,100,0,0,30,40,0
98827,"$50,000 under $75,000",40,20,30,0,80,30,0,0,0,20
98827,"$75,000 under $100,000",0,0,0,0,0,0,0,0,0,0
98827,"$100,000 under $200,000",20,0,0,0,50,0,0,0,0,0
98827,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
98828,,1220,550,510,130,2300,360,30,320,220,70
98828,"$1 under $25,000",340,250,40,40,420,80,0,70,20,0
98828,"$25,000 under $50,000",320,180,80,60,570,80,30,100,60,0
98828,"$50,000 under $75,000",180,80,80,30,360,60,0,50,50,30
98828,"$75,000 under $100,000",140,40,100,0,340,50,0,40,30,0
98828,"$100,000 under $200,000",200,0,180,0,520,90,0,60,60,40
98828,"$200,000 or more",40,0,30,0,90,0,0,0,0,0
,,,,,,,,,,,
98830,,220,100,90,20,430,80,20,50,50,0
98830,"$1 under $25,000",60,40,20,20,90,20,0,0,0,0
98830,"$25,000 under $50,000",50,30,0,0,90,30,0,50,30,0
98830,"$50,000 under $75,000",40,30,20,0,80,0,20,0,0,0
98830,"$75,000 under $100,000",30,0,20,0,80,30,0,0,20,0
98830,"$100,000 under $200,000",40,0,30,0,90,0,0,0,0,0
98830,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
98831,,1870,780,820,280,3690,670,60,360,440,170
98831,"$1 under $25,000",590,400,80,110,820,140,0,80,40,30
98831,"$25,000 under $50,000",510,230,140,140,1030,120,30,140,90,0
98831,"$50,000 under $75,000",230,80,150,30,520,110,0,50,80,30
98831,"$75,000 under $100,000",150,30,110,0,360,80,0,30,70,0
98831,"$100,000 under $200,000",270,40,240,0,670,150,30,60,120,50
98831,"$200,000 or more",120,0,100,0,290,70,0,0,40,60
,,,,,,,,,,,
98832,,180,90,40,0,250,50,0,0,20,0
98832,"$1 under $25,000",130,90,0,0,140,20,0,0,0,0
98832,"$25,000 under $50,000",20,0,0,0,40,30,0,0,20,0
98832,"$50,000 under $75,000",0,0,0,0,0,0,0,0,0,0
98832,"$75,000 under $100,000",30,0,40,0,70,0,0,0,0,0
98832,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0
98832,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
98833,,110,60,50,0,180,40,0,20,30,0
98833,"$1 under $25,000",40,30,0,0,50,0,0,20,0,0
98833,"$25,000 under $50,000",0,0,0,0,0,0,0,0,0,0
98833,"$50,000 under $75,000",30,30,0,0,40,40,0,0,30,0
98833,"$75,000 under $100,000",0,0,0,0,0,0,0,0,0,0
98833,"$100,000 under $200,000",40,0,50,0,90,0,0,0,0,0
98833,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
98834,,100,50,40,0,200,50,0,0,30,0
98834,"$1 under $25,000",30,20,0,0,50,20,0,0,0,0
98834,"$25,000 under $50,000",20,30,0,0,40,0,0,0,0,0
98834,"$50,000 under $75,000",30,0,40,0,50,30,0,0,30,0
98834,"$75,000 under $100,000",0,0,0,0,0,0,0,0,0,0
98834,"$100,000 under $200,000",20,0,0,0,60,0,0,0,0,0
98834,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
98837,,20470,9330,7620,3310,41900,4550,270,4710,2760,920
98837,"$1 under $25,000",5990,4300,660,970,8260,1220,40,1010,350,90
98837,"$25,000 under $50,000",5790,2920,1260,1530,11310,970,40,1610,720,100
98837,"$50,000 under $75,000",3250,1220,1460,520,7440,790,40,830,590,100
98837,"$75,000 under $100,000",1990,470,1330,180,5180,560,40,530,420,110
98837,"$100,000 under $200,000",2780,340,2330,110,7860,760,70,660,540,270
98837,"$200,000 or more",670,80,580,0,1850,250,40,70,140,250
,,,,,,,,,,,
98840,,2100,1020,720,330,3960,570,70,420,330,90
98840,"$1 under $25,000",770,550,80,130,1060,180,0,110,40,0
98840,"$25,000 under $50,000",580,290,130,140,1060,130,40,160,100,40
98840,"$50,000 under $75,000",290,110,140,30,620,110,0,60,80,0
98840,"$75,000 under $100,000",190,40,130,30,480,60,0,40,50,20
98840,"$100,000 under $200,000",230,30,200,0,630,90,30,50,60,0
98840,"$200,000 or more",40,0,40,0,110,0,0,0,0,30
,,,,,,,,,,,
98841,,4040,1860,1340,780,7820,1150,90,880,660,120
98841,"$1 under $25,000",1410,920,210,260,2130,390,30,230,90,0
98841,"$25,000 under $50,000",1260,590,290,360,2460,290,0,360,220,40
98841,"$50,000 under $75,000",590,210,270,100,1280,200,30,140,150,30
98841,"$75,000 under $100,000",340,80,210,60,820,110,0,70,80,0
98841,"$100,000 under $200,000",370,60,310,0,970,140,30,80,120,30
98841,"$200,000 or more",70,0,50,0,160,20,0,0,0,20
,,,,,,,,,,,
98843,,1070,550,400,100,1900,280,20,160,180,60
98843,"$1 under $25,000",380,310,30,40,460,50,0,40,0,0
98843,"$25,000 under $50,000",270,160,60,60,480,40,20,50,40,0
98843,"$50,000 under $75,000",130,60,80,0,320,40,0,40,30,0
98843,"$75,000 under $100,000",80,0,50,0,170,40,0,0,30,30
98843,"$100,000 under $200,000",140,20,110,0,300,70,0,30,60,0
98843,"$200,000 or more",70,0,70,0,170,40,0,0,20,30
,,,,,,,,,,,
98844,,1930,840,820,240,3840,670,80,330,390,90
98844,"$1 under $25,000",720,440,180,90,1160,260,0,110,60,30
98844,"$25,000 under $50,000",570,250,180,120,1180,150,50,100,120,0
98844,"$50,000 under $75,000",240,80,150,30,550,100,0,50,80,20
98844,"$75,000 under $100,000",150,30,110,0,350,60,30,30,50,0
98844,"$100,000 under $200,000",200,40,160,0,480,70,0,40,50,40
98844,"$200,000 or more",50,0,40,0,120,30,0,0,30,0
,,,,,,,,,,,
98846,,590,270,240,80,1170,170,0,120,110,20
98846,"$1 under $25,000",190,140,0,30,230,40,0,30,0,0
98846,"$25,000 under $50,000",150,80,60,50,300,40,0,40,60,20
98846,"$50,000 under $75,000",90,50,50,0,230,20,0,20,0,0
98846,"$75,000 under $100,000",60,0,50,0,160,30,0,30,20,0
98846,"$100,000 under $200,000",80,0,60,0,190,40,0,0,30,0
98846,"$200,000 or more",20,0,20,0,60,0,0,0,0,0
,,,,,,,,,,,
98847,,950,490,320,120,1730,230,0,290,120,50
98847,"$1 under $25,000",310,230,30,50,410,60,0,70,0,20
98847,"$25,000 under $50,000",280,170,50,70,510,50,0,110,50,0
98847,"$50,000 under $75,000",130,50,70,0,290,30,0,50,40,0
98847,"$75,000 under $100,000",90,20,60,0,210,30,0,30,0,0
98847,"$100,000 under $200,000",100,20,80,0,240,40,0,30,30,30
98847,"$200,000 or more",40,0,30,0,70,20,0,0,0,0
,,,,,,,,,,,
98848,,7490,3680,2350,1410,14980,1170,120,1280,680,320
98848,"$1 under $25,000",3000,2190,320,470,4260,290,40,270,70,30
98848,"$25,000 under $50,000",2170,980,470,710,4590,280,0,450,180,40
98848,"$50,000 under $75,000",920,290,470,150,2280,200,30,250,140,40
98848,"$75,000 under $100,000",580,100,430,50,1690,130,0,150,90,30
98848,"$100,000 under $200,000",660,90,540,30,1810,190,50,160,150,100
98848,"$200,000 or more",160,30,120,0,350,80,0,0,50,80
,,,,,,,,,,,
98849,,510,230,200,60,930,200,30,100,110,0
98849,"$1 under $25,000",170,100,40,20,270,60,0,30,20,0
98849,"$25,000 under $50,000",170,90,40,40,280,50,0,50,30,0
98849,"$50,000 under $75,000",80,40,50,0,170,60,30,0,40,0
98849,"$75,000 under $100,000",40,0,30,0,90,0,0,20,0,0
98849,"$100,000 under $200,000",50,0,40,0,120,30,0,0,20,0
98849,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
98850,,1030,510,340,180,1940,190,20,230,90,50
98850,"$1 under $25,000",400,300,40,50,520,70,20,50,0,0
98850,"$25,000 under $50,000",290,130,60,90,550,50,0,80,40,0
98850,"$50,000 under $75,000",150,60,90,40,370,40,0,50,30,30
98850,"$75,000 under $100,000",80,0,60,0,220,0,0,20,20,0
98850,"$100,000 under $200,000",80,20,90,0,220,30,0,30,0,0
98850,"$200,000 or more",30,0,0,0,60,0,0,0,0,20
,,,,,,,,,,,
98851,,1850,870,730,240,3660,580,30,400,370,70
98851,"$1 under $25,000",670,460,120,90,1010,190,0,120,40,0
98851,"$25,000 under $50,000",510,250,150,110,1010,130,30,130,110,0
98851,"$50,000 under $75,000",300,100,160,40,720,110,0,70,100,40
98851,"$75,000 under $100,000",160,30,120,0,390,60,0,40,50,0
98851,"$100,000 under $200,000",180,30,150,0,460,90,0,40,70,30
98851,"$200,000 or more",30,0,30,0,70,0,0,0,0,0
,,,,,,,,,,,
98855,,2660,1120,1150,370,5380,890,130,470,510,120
98855,"$1 under $25,000",970,580,230,150,1570,320,30,120,70,0
98855,"$25,000 under $50,000",790,340,280,170,1660,210,30,170,160,40
98855,"$50,000 under $75,000",380,130,210,50,840,140,20,80,110,20
98855,"$75,000 under $100,000",230,40,170,0,550,90,20,50,70,20
98855,"$100,000 under $200,000",240,30,210,0,630,100,30,50,100,40
98855,"$200,000 or more",50,0,50,0,130,30,0,0,0,0
,,,,,,,,,,,
98856,,1390,680,580,130,2540,510,50,370,290,140
98856,"$1 under $25,000",410,300,70,30,480,150,30,90,30,30
98856,"$25,000 under $50,000",390,230,90,70,660,110,0,130,80,0
98856,"$50,000 under $75,000",220,80,120,30,470,90,0,70,70,40
98856,"$75,000 under $100,000",140,30,110,0,340,60,20,40,40,0
98856,"$100,000 under $200,000",170,40,140,0,450,70,0,40,50,40
98856,"$200,000 or more",60,0,50,0,140,30,0,0,20,30
,,,,,,,,,,,
98857,,1820,800,620,330,3780,320,50,400,170,80
98857,"$1 under $25,000",490,340,50,100,740,70,0,80,0,0
98857,"$25,000 under $50,000",540,260,120,160,1100,80,30,120,70,0
98857,"$50,000 under $75,000",450,160,160,70,950,80,0,100,40,30
98857,"$75,000 under $100,000",150,40,110,0,420,30,0,60,20,0
98857,"$100,000 under $200,000",160,0,150,0,490,60,20,40,40,50
98857,"$200,000 or more",30,0,30,0,80,0,0,0,0,0
,,,,,,,,,,,
98858,,760,350,350,60,1530,260,30,160,160,80
98858,"$1 under $25,000",220,170,30,20,270,70,0,40,0,0
98858,"$25,000 under $50,000",190,110,60,40,360,60,0,30,60,0
98858,"$50,000 under $75,000",140,50,80,0,310,50,30,40,40,40
98858,"$75,000 under $100,000",80,20,60,0,210,30,0,20,20,0
98858,"$100,000 under $200,000",110,0,100,0,310,50,0,30,40,40
98858,"$200,000 or more",20,0,20,0,70,0,0,0,0,0
,,,,,,,,,,,
98859,,120,60,40,0,180,50,0,0,30,0
98859,"$1 under $25,000",50,30,0,0,60,20,0,0,0,0
98859,"$25,000 under $50,000",40,30,40,0,60,30,0,0,30,0
98859,"$50,000 under $75,000",30,0,0,0,60,0,0,0,0,0
98859,"$75,000 under $100,000",0,0,0,0,0,0,0,0,0,0
98859,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0
98859,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
98862,,1520,710,710,80,2660,680,30,350,400,220
98862,"$1 under $25,000",350,280,60,0,400,130,30,70,30,20
98862,"$25,000 under $50,000",340,220,90,60,510,120,0,120,80,40
98862,"$50,000 under $75,000",220,100,100,0,400,90,0,50,70,0
98862,"$75,000 under $100,000",170,40,120,20,360,100,0,40,70,20
98862,"$100,000 under $200,000",290,50,220,0,630,150,0,70,100,80
98862,"$200,000 or more",150,20,120,0,360,90,0,0,50,60
,,,,,,,,,,,
98901,,13350,6500,4100,2600,26580,2540,80,2980,1470,350
98901,"$1 under $25,000",4870,3430,510,880,7340,700,0,870,170,30
98901,"$25,000 under $50,000",4530,2140,970,1370,9320,650,0,1160,410,40
98901,"$50,000 under $75,000",1740,600,870,250,4210,420,40,440,320,40
98901,"$75,000 under $100,000",910,190,630,70,2340,270,0,240,220,40
98901,"$100,000 under $200,000",1030,110,890,30,2700,380,40,240,270,90
98901,"$200,000 or more",270,30,230,0,670,120,0,30,80,110
,,,,,,,,,,,
98902,,20520,10430,5490,4350,39930,3750,20,4880,2070,400
98902,"$1 under $25,000",7050,5120,650,1200,10250,1200,20,1280,320,50
98902,"$25,000 under $50,000",7530,3640,1330,2440,15140,1050,0,2100,690,60
98902,"$50,000 under $75,000",3080,1150,1360,530,7110,640,0,800,460,60
98902,"$75,000 under $100,000",1420,310,980,120,3690,350,0,430,250,40
98902,"$100,000 under $200,000",1180,170,960,60,3120,390,0,250,270,90
98902,"$200,000 or more",260,40,210,0,620,120,0,20,80,100
,,,,,,,,,,,
98903,,7950,3660,2920,1280,15800,1940,100,1800,1190,340
98903,"$1 under $25,000",2530,1820,350,340,3530,580,0,460,170,40
98903,"$25,000 under $50,000",2410,1190,540,640,4660,490,40,610,370,40
98903,"$50,000 under $75,000",1100,370,520,200,2510,290,20,280,230,30
98903,"$75,000 under $100,000",710,160,480,60,1810,210,0,180,150,30
98903,"$100,000 under $200,000",920,100,780,40,2500,280,40,230,220,90
98903,"$200,000 or more",280,20,250,0,790,90,0,40,50,110
,,,,,,,,,,,
98908,,18700,8770,7530,2130,35510,5880,230,3770,3960,1180
98908,"$1 under $25,000",5010,3850,630,480,6170,1330,0,850,440,80
98908,"$25,000 under $50,000",4690,2660,970,960,8100,1160,60,1100,940,100
98908,"$50,000 under $75,000",2990,1280,1250,400,5980,1010,20,660,830,90
98908,"$75,000 under $100,000",1950,500,1250,170,4530,760,20,440,590,100
98908,"$100,000 under $200,000",2970,380,2470,100,7690,1170,70,610,880,320
